,Unnamed: 0,chord,altchord,measure,beat,totbeat,timesig,op,no,mov,length,global_key,local_key,pedal,numeral,form,figbass,changes,relativeroot,phraseend
18371,18371.0,viio,,247.0,1.0,982.5,2/2,18,5.0,4.0,3.0,A,I,,vii,o,,,IV,False
18372,18372.0,R,,247.0,4.0,985.5,2/2,18,5.0,4.0,1.0,A,I,,R,,,,ii,False
18373,18373.0,ii6,,248.0,1.0,986.5,2/2,18,5.0,4.0,4.0,A,I,,ii,,,,,False
18374,18374.0,V7,,249.0,1.0,990.5,2/2,18,5.0,4.0,4.0,A,I,,V,,,,,False
18375,18375.0,I,,250.0,1.0,994.5,2/2,18,5.0,4.0,4.0,A,I,,I,,,,,False
18376,18376.0,viio,,251.0,1.0,998.5,2/2,18,5.0,4.0,3.0,A,I,,vii,o,,,IV,False
18377,18377.0,#viio65,,251.0,4.0,1001.5,2/2,18,5.0,4.0,1.0,A,I,,R,o,,,ii,False
18378,18378.0,ii6,,252.0,1.0,1002.5,2/2,18,5.0,4.0,4.0,A,I,,ii,,,,,False
18379,18379.0,V7,,253.0,1.0,1006.5,2/2,18,5.0,4.0,4.0,A,I,,V,,,,,False
18380,18380.0,I,,254.0,1.0,1010.5,2/2,18,5.0,4.0,4.0,A,I,,I,,,,,False
18381,18381.0,V65,,255.0,1.0,1014.5,2/2,18,5.0,4.0,4.0,A,I,,V,,,,,False
18382,18382.0,I,,256.0,1.0,1018.5,2/2,18,5.0,4.0,4.0,A,I,,I,,,,,False
18383,18383.0,V7,,257.0,1.0,1022.5,2/2,18,5.0,4.0,4.0,A,I,,V,,,,,False
18384,18384.0,I,,258.0,1.0,1026.5,2/2,18,5.0,4.0,4.0,A,I,,I,,,,,False
18385,18385.0,V65,,259.0,1.0,1030.5,2/2,18,5.0,4.0,4.0,A,I,,V,,,,,False
18386,18386.0,I,,260.0,1.0,1034.5,2/2,18,5.0,4.0,4.0,A,I,,I,,,,,False
18387,18387.0,V7,,261.0,1.0,1038.5,2/2,18,5.0,4.0,4.0,A,I,,V,,,,,False
18388,18388.0,I,,262.0,1.0,1042.5,2/2,18,5.0,4.0,4.0,A,I,,I,,,,,False
18389,18389.0,V7,,263.0,1.0,1046.5,2/2,18,5.0,4.0,4.0,A,I,,V,,,,,False
18390,18390.0,I,,264.0,1.0,1050.5,2/2,18,5.0,4.0,4.0,A,I,,I,,,,,False
18391,18391.0,V7,,265.0,1.0,1054.5,2/2,18,5.0,4.0,12.0,A,I,,V,,,,,False
18392,18392.0,I,,268.0,1.0,1066.5,2/2,18,5.0,4.0,,A,I,,I,,,,,False
18393,18393.0,I6,,269.0,3.0,1072.5,2/2,18,5.0,4.0,1.0,A,I,,I,,,,,False
18394,18394.0,I,,269.0,4.0,1073.5,2/2,18,5.0,4.0,1.0,A,I,,I,,,,,False
18395,18395.0,V7,,270.0,1.0,1074.5,2/2,18,5.0,4.0,,A,I,,V,,,,,False
18396,18396.0,I,,270.0,3.0,1076.5,2/2,18,5.0,4.0,,A,I,,I,,,,,False
18397,18397.0,V7,,271.0,1.0,1078.5,2/2,18,5.0,4.0,,A,I,,V,,,,,False
18398,18398.0,I,,271.0,3.0,1080.5,2/2,18,5.0,4.0,,A,I,,I,,,,,False
18399,18399.0,V,,272.0,1.0,1082.5,2/2,18,5.0,4.0,,A,I,,V,,,,,False
18400,18400.0,V7/V,,272.0,3.0,1084.5,2/2,18,5.0,4.0,,A,I,,V,,,,V,False
18401,18401.0,V,,273.0,1.0,1086.5,2/2,18,5.0,4.0,,A,I,,V,,,,,False
18402,18402.0,V7/IV,,274.0,3.0,1092.5,2/2,18,5.0,4.0,,A,I,,V,,,,IV,False
18403,18403.0,IV,,275.0,1.0,1094.5,2/2,18,5.0,4.0,,A,I,,IV,,,,,False
18404,18404.0,V7/IV,,276.0,3.0,1100.5,2/2,18,5.0,4.0,,A,I,,V,,,,IV,False
18405,18405.0,IV,,277.0,1.0,1102.5,2/2,18,5.0,4.0,,A,I,,IV,,,,,False
18406,18406.0,V7,,278.0,3.0,1108.5,2/2,18,5.0,4.0,,A,I,,V,,,,,False
18407,18407.0,I,,279.0,1.0,1110.5,2/2,18,5.0,4.0,,A,I,,I,,,,,False
18408,18408.0,V7,,280.0,3.0,1116.5,2/2,18,5.0,4.0,,A,I,,V,,,,,False
18409,18409.0,I,,281.0,1.0,1118.5,2/2,18,5.0,4.0,3.0,A,I,,I,,,,,False
18410,18410.0,I6,,281.0,4.0,1121.5,2/2,18,5.0,4.0,1.0,A,I,,I,,,,,False
18411,18411.0,I6,,282.0,1.0,1122.5,2/2,18,5.0,4.0,4.0,A,I,,I,,,,,False
18412,18412.0,ii65,,283.0,1.0,1126.5,2/2,18,5.0,4.0,3.0,A,I,,ii,,,,,False
18413,18413.0,ii6,,283.0,4.0,1129.5,2/2,18,5.0,4.0,1.0,A,I,,ii,,,,,False
18414,18414.0,V7,,284.0,1.0,1130.5,2/2,18,5.0,4.0,4.0,A,I,,V,,,,,False
18415,18415.0,I,,285.0,1.0,1134.5,2/2,18,5.0,4.0,,A,I,,I,,,,,False
18416,18416.0,I6,,285.0,3.0,1136.5,2/2,18,5.0,4.0,,A,I,,I,,,,,False
18417,18417.0,I6,,286.0,1.0,1138.5,2/2,18,5.0,4.0,4.0,A,I,,I,,,,,False
18418,18418.0,ii65,,287.0,1.0,1142.5,2/2,18,5.0,4.0,4.0,A,I,,ii,,,,,False
18419,18419.0,V7,,288.0,1.0,1146.5,2/2,18,5.0,4.0,4.0,A,I,,V,,,,,False
18420,18420.0,I\\\\,,289.0,1.0,1150.5,2/2,18,5.0,4.0,4.0,A,I,,I,,,,,True
18421,18421.0,viio,,290.0,1.0,1154.5,2/2,18,5.0,4.0,4.0,A,I,,vii,o,,,,False
18422,18422.0,I,,291.0,1.0,1158.5,2/2,18,5.0,4.0,4.0,A,I,,I,,,,,False
18423,18423.0,V7,,292.0,1.0,1162.5,2/2,18,5.0,4.0,4.0,A,I,,V,,,,,False
18424,18424.0,I,,293.0,1.0,1166.5,2/2,18,5.0,4.0,4.0,A,I,,I,,,,,False
18425,18425.0,V65,,294.0,1.0,1170.5,2/2,18,5.0,4.0,4.0,A,I,,V,,,,,False
18426,18426.0,I,,295.0,1.0,1174.5,2/2,18,5.0,4.0,4.0,A,I,,I,,,,,False
18427,18427.0,V7,,296.0,1.0,1178.5,2/2,18,5.0,4.0,4.0,A,I,,V,,,,,False
18428,18428.0,I,,297.0,1.0,1182.5,2/2,18,5.0,4.0,10.0,A,I,,I,,,,,False
18429,18429.0,I64,,299.0,3.0,1192.5,2/2,18,5.0,4.0,1.0,A,I,,I,,,,,False
18430,18430.0,I6,,299.0,4.0,1193.5,2/2,18,5.0,4.0,1.0,A,I,,I,,,,,False
18431,18431.0,I,,300.0,1.0,1194.5,2/2,18,5.0,4.0,1.0,A,I,,I,,,,,False
18432,18432.0,I64,,300.0,,1195.5,2/2,18,5.0,4.0,1.0,A,I,,I,,,,,False
18433,18433.0,I,,300.0,3.0,1196.5,2/2,18,5.0,4.0,1.0,A,I,,I,,,,,False
18434,18434.0,I64,,300.0,4.0,1197.5,2/2,18,5.0,4.0,1.0,A,I,,I,,,,,False
18435,18435.0,I,,301.0,1.0,1198.5,2/2,18,5.0,4.0,8.0,A,I,,I,,,,,False
18436,18436.0,I\\\\,,303.0,1.0,1206.5,2/2,18,5.0,4.0,4.0,A,I,,I,,,,,True
18437,18437.0,R,,1.0,1.0,1.0,2/2,18,,1.0,20.0,Bb,I,,I,,,,,False
18438,18438.0,V7,,,1.0,21.0,2/2,18,,1.0,4.0,Bb,I,,V,,,,,False
18439,18439.0,I6,,,1.0,25.0,2/2,18,,1.0,,Bb,I,,I,,,,,False
18440,18440.0,I,,,3.0,27.0,2/2,18,,1.0,,Bb,I,,I,,,,,False
18441,18441.0,V65,,8.0,1.0,29.0,2/2,18,,1.0,4.0,Bb,I,,V,,,,,False
18442,18442.0,I,,,1.0,33.0,2/2,18,,1.0,4.0,Bb,I,,I,,,,,False
18443,18443.0,V7,,10.0,1.0,37.0,2/2,18,,1.0,4.0,Bb,I,,V,,,,,False
18444,18444.0,I6,,11.0,1.0,41.0,2/2,18,,1.0,,Bb,I,,I,,,,,False
18445,18445.0,I,,11.0,3.0,,2/2,18,,1.0,,Bb,I,,I,,,,,False
18446,18446.0,vi,,12.0,1.0,45.0,2/2,18,,1.0,,Bb,I,,vi,,,,,False
18447,18447.0,V7/V,,12.0,3.0,47.0,2/2,18,,1.0,,Bb,I,,V,,,,V,False
18448,18448.0,V\\\\,,13.0,1.0,49.0,2/2,18,,1.0,,Bb,I,,V,,,,,True
18449,18449.0,V65/V,,13.0,3.0,51.0,2/2,18,,1.0,,Bb,I,,V,,,,V,False
18450,18450.0,V,,14.0,1.0,53.0,2/2,18,,1.0,,Bb,I,,V,,,,,False
18451,18451.0,V65/V,,14.0,3.0,55.0,2/2,18,,1.0,,Bb,I,,V,,,,V,False
18452,18452.0,V,,15.0,1.0,57.0,2/2,18,,1.0,,Bb,I,,V,,,,,False
18453,18453.0,V65/V,,15.0,3.0,59.0,2/2,18,,1.0,,Bb,I,,V,,,,V,False
18454,18454.0,V,,16.0,1.0,61.0,2/2,18,,1.0,,Bb,I,,V,,,,,False
18455,18455.0,V65/V,,16.0,3.0,63.0,2/2,18,,1.0,,Bb,I,,V,,,,V,False
18456,18456.0,V,,17.0,1.0,,2/2,18,,1.0,1.0,Bb,I,,V,,,,,False
18457,18457.0,V,,17.0,,66.0,2/2,18,,1.0,1.0,Bb,I,,V,,,,V,False
18458,18458.0,V,,17.0,3.0,67.0,2/2,18,,1.0,1.0,Bb,I,,V,,,,,False
18459,18459.0,V,,17.0,4.0,68.0,2/2,18,,1.0,1.0,Bb,I,,V,,,,V,False
18460,18460.0,V\\\\,,18.0,1.0,69.0,2/2,18,,1.0,4.0,Bb,I,,V,,,,,True
18461,18461.0,I,,19.0,1.0,73.0,2/2,18,,1.0,20.0,Bb,I,,I,,,,,False
18462,18462.0,V65,,24.0,1.0,93.0,2/2,18,,1.0,4.0,Bb,I,,V,,,,,False
18463,18463.0,I,,25.0,1.0,97.0,2/2,18,,1.0,4.0,Bb,I,,I,,,,,False
18464,18464.0,V65,,26.0,1.0,101.0,2/2,18,,1.0,4.0,Bb,I,,V,,,,,False
18465,18465.0,I,,27.0,1.0,105.0,2/2,18,,1.0,4.0,Bb,I,,I,,,,,False
18466,18466.0,V65,,28.0,1.0,109.0,2/2,18,,1.0,4.0,Bb,I,,V,,,,,False
18467,18467.0,I,,29.0,1.0,113.0,2/2,18,,1.0,,Bb,I,,I,,,,,False
18468,18468.0,I6,,29.0,3.0,115.0,2/2,18,,1.0,,Bb,I,,I,,,,,False
18469,18469.0,vi6,,30.0,1.0,117.0,2/2,18,,1.0,,Bb,I,,vi,,,,,False
18470,18470.0,#viio6,,30.0,3.0,119.0,2/2,18,,1.0,,Bb,I,,R,o,,,V,False
18471,18471.0,#viio65,,31.0,1.0,121.0,2/2,18,,1.0,,Bb,I,,R,o,,,iii,False
18472,18472.0,iii6,,31.0,3.0,123.0,2/2,18,,1.0,,Bb,I,,iii,,,,,False
18473,18473.0,II,,32.0,1.0,125.0,2/2,18,,1.0,1.0,Bb,II,,ii,,,,,False
18474,18474.0,ii%7,,32.0,,126.0,2/2,18,,1.0,1.0,Bb,II,,ii,%,,,,False
18475,18475.0,V7,,32.0,3.0,127.0,2/2,18,,1.0,,Bb,II,,V,,,,,False
18476,18476.0,I,,33.0,1.0,129.0,2/2,18,,1.0,1.0,Bb,II,,I,,,,,False
18477,18477.0,I,,33.0,,130.0,2/2,18,,1.0,3.0,Bb,II,I,I,,,,,False
18478,18478.0,V2,,34.0,1.0,133.0,2/2,18,,1.0,4.0,Bb,II,I,V,,,,,False
18479,18479.0,I6,,35.0,1.0,137.0,2/2,18,,1.0,4.0,Bb,II,I,I,,,,,False
18480,18480.0,V43,,36.0,1.0,141.0,2/2,18,,1.0,1.0,Bb,II,I,V,,,,,False
18481,18481.0,V65,,36.0,,142.0,2/2,18,,1.0,1.0,Bb,II,I,V,,,,,False
18482,18482.0,V7,,36.0,3.0,143.0,2/2,18,,1.0,1.0,Bb,II,I,V,,,,,False
18483,18483.0,V43,,36.0,4.0,144.0,2/2,18,,1.0,1.0,Bb,II,I,V,,,,,False
18484,18484.0,I64,,37.0,1.0,145.0,2/2,18,,1.0,4.0,Bb,II,I,I,,,,,False
18485,18485.0,V7,,38.0,1.0,149.0,2/2,18,,1.0,4.0,Bb,II,I,V,,,,,False
18486,18486.0,I64,,39.0,1.0,153.0,2/2,18,,1.0,4.0,Bb,II,I,I,,,,,False
18487,18487.0,V65,,40.0,1.0,157.0,2/2,18,,1.0,4.0,Bb,II,,V,,,,,False
18488,18488.0,I,,41.0,1.0,161.0,2/2,18,,1.0,1.0,Bb,II,,I,,,,,False
18489,18489.0,V7,,41.0,,162.0,2/2,18,,1.0,1.0,Bb,II,,V,,,,,False
18490,18490.0,I,,41.0,3.0,163.0,2/2,18,,1.0,1.0,Bb,II,,I,,,,,False
18491,18491.0,V7,,41.0,4.0,164.0,2/2,18,,1.0,1.0,Bb,II,,V,,,,,False
18492,18492.0,I,,,1.0,165.0,2/2,18,,1.0,1.0,Bb,II,,I,,,,,False
18493,18493.0,V7,,,,166.0,2/2,18,,1.0,1.0,Bb,II,,V,,,,,False
18494,18494.0,I,,,3.0,167.0,2/2,18,,1.0,1.0,Bb,II,,I,,,,,False
18495,18495.0,V7,,,4.0,168.0,2/2,18,,1.0,1.0,Bb,II,,V,,,,,False
18496,18496.0,I,,,1.0,169.0,2/2,18,,1.0,4.0,Bb,II,,I,,,,,False
18497,18497.0,I\\\\,,44.0,1.0,173.0,2/2,18,,1.0,3.0,Bb,II,,I,,,,,True
18498,18498.0,V,,44.0,4.0,176.0,2/2,18,,1.0,1.0,Bb,V,,V,,,,,False
18499,18499.0,I,,45.0,1.0,177.0,2/2,18,,1.0,8.0,Bb,V,,I,,,,,False
18500,18500.0,V65,,47.0,1.0,185.0,2/2,18,,1.0,,Bb,V,,V,,,,,False
18501,18501.0,I,,47.0,3.0,187.0,2/2,18,,1.0,0.5,Bb,V,,I,,,,,False
18502,18502.0,V65,,47.0,3.5,187.5,2/2,18,,1.0,,Bb,V,,V,,,,,False
18503,18503.0,I,,47.0,5.5,189.5,2/2,18,,1.0,-0.5,Bb,V,,I,,,,,False
18504,18504.0,V,,48.0,1.0,189.0,2/2,18,,1.0,4.0,Bb,V,,V,,,,,False
18505,18505.0,v,,49.0,1.0,193.0,2/2,18,,1.0,8.0,Bb,v,,i,,,,,False
18506,18506.0,#viio6,,51.0,1.0,201.0,2/2,18,,1.0,1.5,Bb,v,,R,o,,,,False
18507,18507.0,i,,51.0,2.5,202.5,2/2,18,,1.0,0.5,Bb,v,,i,,,,,False
18508,18508.0,#viio6,,51.0,3.0,203.0,2/2,18,,1.0,1.5,Bb,v,,R,o,,,,False
18509,18509.0,i,,51.0,4.5,204.5,2/2,18,,1.0,0.5,Bb,v,,i,,,,,False
18510,18510.0,V,,52.0,1.0,205.0,2/2,18,,1.0,,Bb,v,,V,,,,,False
18511,18511.0,V7,,52.0,3.0,207.0,2/2,18,,1.0,,Bb,v,,V,,,,,False
18512,18512.0,i,,53.0,1.0,209.0,2/2,18,,1.0,,Bb,v,,i,,,,,False
18513,18513.0,V2,,53.0,3.0,211.0,2/2,18,,1.0,,Bb,v,,V,,,,iv,False
18514,18514.0,iv6,,54.0,1.0,213.0,2/2,18,,1.0,4.0,Bb,v,,iv,,,,,False
18515,18515.0,III64,,55.0,1.0,217.0,2/2,18,,1.0,,Bb,v,,III,,,,,False
18516,18516.0,V2,,55.0,3.0,219.0,2/2,18,,1.0,,Bb,v,,V,,,,III,False
18517,18517.0,III6,,56.0,1.0,221.0,2/2,18,,1.0,4.0,Bb,v,,III,,,,,False
18518,18518.0,VI,,57.0,1.0,225.0,2/2,18,,1.0,4.0,Bb,v,,VI,,,,,False
18519,18519.0,.bII6,,58.0,1.0,229.0,2/2,18,,1.0,4.0,Bb,v,,bII,,,,,False
18520,18520.0,V(64),,59.0,1.0,233.0,2/2,18,,1.0,,Bb,v,,V,,,64,,False
18521,18521.0,V2,,59.0,3.0,235.0,2/2,18,,1.0,,Bb,v,,V,,,,,False
18522,18522.0,i6,,60.0,1.0,237.0,2/2,18,,1.0,3.5,Bb,v,,i,,,,,False
18523,18523.0,iio6,,60.0,4.5,240.5,2/2,18,,1.0,0.5,Bb,v,,ii,o,,,,False
18524,18524.0,i64,,61.0,1.0,241.0,2/2,18,,1.0,,Bb,v,,i,,,,,False
18525,18525.0,V2,,61.0,3.0,243.0,2/2,18,,1.0,,Bb,v,,V,,,,,False
18526,18526.0,V,,62.0,1.0,245.0,2/2,18,,1.0,3.5,Bb,V,,I,,,,,False
18527,18527.0,ii6,,62.0,4.5,248.5,2/2,18,,1.0,0.5,Bb,V,,ii,,,,,False
18528,18528.0,V(64),,63.0,1.0,249.0,2/2,18,,1.0,,Bb,V,,V,,,64,,False
18529,18529.0,V2,,63.0,3.0,251.0,2/2,18,,1.0,,Bb,V,,V,,,,,False
18530,18530.0,I6,,,1.0,253.0,2/2,18,,1.0,4.0,Bb,V,,I,,,,,False
18531,18531.0,V65,,,1.0,257.0,2/2,18,,1.0,4.0,Bb,V,,V,,,,,False
18532,18532.0,I,,66.0,1.0,261.0,2/2,18,,1.0,3.0,Bb,V,,I,,,,,False
18533,18533.0,vi,,66.0,4.0,264.0,2/2,18,,1.0,1.0,Bb,V,,vi,,,,,False
18534,18534.0,ii6,,67.0,1.0,265.0,2/2,18,,1.0,,Bb,V,,ii,,,,,False
18535,18535.0,V7,,67.0,3.0,267.0,2/2,18,,1.0,,Bb,V,,V,,,,,False
18536,18536.0,I6,,68.0,1.0,269.0,2/2,18,,1.0,4.0,Bb,V,,I,,,,,False
18537,18537.0,V65,,69.0,1.0,273.0,2/2,18,,1.0,4.0,Bb,V,,V,,,,,False
18538,18538.0,I,,70.0,1.0,277.0,2/2,18,,1.0,,Bb,V,,I,,,,,False
18539,18539.0,V43,,70.0,3.0,279.0,2/2,18,,1.0,1.0,Bb,V,,V,,,,vi,False
18540,18540.0,vi,,70.0,4.0,280.0,2/2,18,,1.0,1.0,Bb,V,,vi,,,,,False
18541,18541.0,V65,,71.0,1.0,281.0,2/2,18,,1.0,,Bb,V,,V,,,,vi,False
18542,18542.0,vi,,71.0,3.0,283.0,2/2,18,,1.0,,Bb,V,,vi,,,,,False
18543,18543.0,V65,,72.0,1.0,285.0,2/2,18,,1.0,,Bb,V,,V,,,,IV,False
18544,18544.0,IV,,72.0,3.0,287.0,2/2,18,,1.0,,Bb,V,,IV,,,,,False
18545,18545.0,V65,,73.0,1.0,289.0,2/2,18,,1.0,,Bb,V,,V,,,,II,False
18546,18546.0,V,,73.0,3.0,291.0,2/2,18,,1.0,,Bb,V,,V,,,,V,False
18547,18547.0,#viio7,,74.0,1.0,293.0,2/2,18,,1.0,4.0,Bb,V,,R,o,,,vi,False
18548,18548.0,vi,,75.0,1.0,297.0,2/2,18,,1.0,4.0,Bb,V,,vi,,,,,False
18549,18549.0,ii6,,76.0,1.0,301.0,2/2,18,,1.0,4.0,Bb,V,,ii,,,,,False
18550,18550.0,#viio7/V,,77.0,1.0,305.0,2/2,18,,1.0,4.0,Bb,V,,R,o,,,V,False
18551,18551.0,V(64),,78.0,1.0,309.0,2/2,18,,1.0,4.0,Bb,V,,V,,,64,,False
18552,18552.0,V7,,79.0,1.0,313.0,2/2,18,,1.0,4.0,Bb,V,,V,,,,,False
18553,18553.0,I\\\\,,80.0,1.0,317.0,2/2,18,,1.0,4.0,Bb,V,,I,,,,,True
18554,18554.0,V43,,81.0,1.0,321.0,2/2,18,,1.0,1.0,Bb,V,,V,,,,,False
18555,18555.0,V7,,81.0,,322.0,2/2,18,,1.0,1.0,Bb,V,,V,,,,,False
18556,18556.0,V43,,81.0,3.0,323.0,2/2,18,,1.0,1.0,Bb,V,,V,,,,,False
18557,18557.0,V7,,81.0,4.0,324.0,2/2,18,,1.0,1.0,Bb,V,,V,,,,,False
18558,18558.0,I,,82.0,1.0,325.0,2/2,18,,1.0,,Bb,V,,I,,,,,False
18559,18559.0,I6,,82.0,3.0,327.0,2/2,18,,1.0,,Bb,V,,I,,,,,False
18560,18560.0,V2,,83.0,1.0,329.0,2/2,18,,1.0,4.0,Bb,V,,V,,,,,False
18561,18561.0,I6,,84.0,1.0,333.0,2/2,18,,1.0,3.0,Bb,V,,I,,,,,False
18562,18562.0,I,,84.0,4.0,336.0,2/2,18,,1.0,1.0,Bb,V,,I,,,,,False
18563,18563.0,V43,,85.0,1.0,337.0,2/2,18,,1.0,4.0,Bb,V,,V,,,,,False
18564,18564.0,I6,,86.0,1.0,341.0,2/2,18,,1.0,,Bb,V,,I,,,,,False
18565,18565.0,I,,86.0,3.0,343.0,2/2,18,,1.0,,Bb,V,,I,,,,,False
18566,18566.0,V7,,87.0,1.0,345.0,2/2,18,,1.0,4.0,Bb,V,,V,,,,,False
18567,18567.0,I,,88.0,1.0,349.0,2/2,18,,1.0,10.0,Bb,V,,I,,,,,False
18568,18568.0,V7,,90.0,3.0,359.0,2/2,18,,1.0,,Bb,V,,V,,,,,False
18569,18569.0,I\\\\,,91.0,1.0,361.0,2/2,18,,1.0,4.0,Bb,V,,I,,,,,True
18570,18570.0,I\\\\,,92.0,1.0,365.0,2/2,18,,1.0,3.0,Bb,V,,I,,,,,True
18571,18571.0,V,,92.0,4.0,368.0,2/2,18,,1.0,1.0,Bb,V,,V,,,,,False
18572,18572.0,I6,,93.0,1.0,369.0,2/2,18,,1.0,,Bb,V,,I,,,,,False
18573,18573.0,I64,,93.0,3.0,371.0,2/2,18,,1.0,,Bb,V,,I,,,,,False
18574,18574.0,I,,94.0,1.0,373.0,2/2,18,,1.0,3.0,Bb,V,,I,,,,,False
18575,18575.0,V,,94.0,4.0,376.0,2/2,18,,1.0,1.0,Bb,V,,V,,,,,False
18576,18576.0,I6,,95.0,1.0,377.0,2/2,18,,1.0,,Bb,V,,I,,,,,False
18577,18577.0,I64,,95.0,3.0,379.0,2/2,18,,1.0,,Bb,V,,I,,,,,False
18578,18578.0,I,,96.0,1.0,381.0,2/2,18,,1.0,3.0,Bb,V,,I,,,,,False
18579,18579.0,V,,96.0,4.0,384.0,2/2,18,,1.0,1.0,Bb,V,,V,,,,,False
18580,18580.0,I,,97.0,1.0,385.0,2/2,18,,1.0,20.0,Bb,V,,I,,,,,False
18581,18581.0,III,,102.0,1.0,405.0,2/2,18,,1.0,4.0,Bb,III,,V,,,,,False
18582,18582.0,I,,103.0,1.0,409.0,2/2,18,,1.0,16.0,Bb,III,,I,,,,,False
18583,18583.0,vi,,107.0,1.0,425.0,2/2,18,,1.0,16.0,Bb,vi,,R,o,,,,False
18584,18584.0,i6,,111.0,1.0,441.0,2/2,18,,1.0,4.0,Bb,vi,,i,,,,,False
18585,18585.0,V65,,112.0,1.0,445.0,2/2,18,,1.0,24.0,Bb,vi,,V,,,,,False
18586,18586.0,i6,,118.0,1.0,469.0,2/2,18,,1.0,,Bb,vi,,i,,,,,False
18587,18587.0,i,,118.0,3.0,471.0,2/2,18,,1.0,,Bb,vi,,i,,,,,False
18588,18588.0,V65,,119.0,1.0,473.0,2/2,18,,1.0,4.0,Bb,vi,,V,,,,,False
18589,18589.0,i6,,120.0,1.0,477.0,2/2,18,,1.0,2.5,Bb,vi,,i,,,,,False
18590,18590.0,i\\\\,,120.0,3.5,479.5,2/2,18,,1.0,1.0,Bb,vi,,i,,,,,True
18591,18591.0,V,,120.0,4.5,480.5,2/2,18,,1.0,0.5,Bb,V,,V,,,,,False
18592,18592.0,V65,,121.0,1.0,481.0,2/2,18,,1.0,4.0,Bb,V,,V,,,,,False
18593,18593.0,I,,122.0,1.0,485.0,2/2,18,,1.0,,Bb,V,,I,,,,,False
18594,18594.0,I64,,122.0,3.0,487.0,2/2,18,,1.0,1.0,Bb,V,,I,,,,,False
18595,18595.0,V43,,122.0,4.0,488.0,2/2,18,,1.0,1.0,Bb,V,,V,,,,,False
18596,18596.0,V65,,123.0,1.0,489.0,2/2,18,,1.0,4.0,Bb,V,,V,,,,,False
18597,18597.0,I6,,124.0,1.0,493.0,2/2,18,,1.0,,Bb,V,,I,,,,,False
18598,18598.0,I,,124.0,3.0,495.0,2/2,18,,1.0,1.0,Bb,V,,I,,,,,False
18599,18599.0,V43,,124.0,4.0,496.0,2/2,18,,1.0,1.0,Bb,V,,V,,,,,False
18600,18600.0,V65,,125.0,1.0,497.0,2/2,18,,1.0,4.0,Bb,V,,V,,,,,False
18601,18601.0,i6,,126.0,1.0,501.0,2/2,18,,1.0,2.5,Bb,V,,i,,,,,False
18602,18602.0,i,,126.0,3.5,503.5,2/2,18,,1.0,1.0,Bb,V,,i,,,,,False
18603,18603.0,IV,,126.0,4.5,504.5,2/2,18,,1.0,0.5,Bb,IV,,V,,,,,False
18604,18604.0,V65,,127.0,1.0,505.0,2/2,18,,1.0,4.0,Bb,IV,,V,,,,,False
18605,18605.0,I,,128.0,1.0,509.0,2/2,18,,1.0,,Bb,IV,,I,,,,,False
18606,18606.0,V(64),,128.0,3.0,511.0,2/2,18,,1.0,,Bb,IV,,V,,,64,,False
18607,18607.0,V65,,129.0,1.0,513.0,2/2,18,,1.0,4.0,Bb,IV,,V,,,,,False
18608,18608.0,I6,,130.0,1.0,517.0,2/2,18,,1.0,,Bb,IV,,I,,,,,False
18609,18609.0,I,,130.0,3.0,519.0,2/2,18,,1.0,1.0,Bb,IV,,I,,,,,False
18610,18610.0,V43,,130.0,4.0,520.0,2/2,18,,1.0,1.0,Bb,IV,,V,,,,,False
18611,18611.0,V65,,131.0,1.0,521.0,2/2,18,,1.0,4.0,Bb,IV,,V,,,,,False
18612,18612.0,i6,,132.0,1.0,525.0,2/2,18,,1.0,2.5,Bb,IV,,i,,,,,False
18613,18613.0,i,,132.0,3.5,527.5,2/2,18,,1.0,1.0,Bb,IV,,i,,,,,False
18614,18614.0,.bIII,,132.0,4.5,528.5,2/2,18,,1.0,0.5,Bb,bIII,,V,,,,,False
18615,18615.0,V,,133.0,1.0,529.0,2/2,18,,1.0,,Bb,bIII,,V,,,,,False
18616,18616.0,V7,,133.0,3.0,531.0,2/2,18,,1.0,,Bb,bIII,,V,,,,,False
18617,18617.0,I6,,134.0,1.0,533.0,2/2,18,,1.0,,Bb,bIII,,I,,,,,False
18618,18618.0,I,,134.0,3.0,535.0,2/2,18,,1.0,1.0,Bb,bIII,,I,,,,,False
18619,18619.0,V2,,134.0,4.0,536.0,2/2,18,,1.0,5.0,Bb,bIII,,V,,,,,False
18620,18620.0,V43,,136.0,1.0,541.0,2/2,18,,1.0,,Bb,bIII,,V,,,,,False
18621,18621.0,V6,,136.0,3.0,543.0,2/2,18,,1.0,1.0,Bb,bIII,,V,,,,,False
18622,18622.0,i,,136.0,4.0,544.0,2/2,18,,1.0,1.0,Bb,i,,V,,,,,False
18623,18623.0,V65,,137.0,1.0,545.0,2/2,18,,1.0,4.0,Bb,i,,V,,,,,False
18624,18624.0,i,,138.0,1.0,549.0,2/2,18,,1.0,,Bb,i,,i,,,,,False
18625,18625.0,V,,139.0,4.0,556.0,2/2,18,,1.0,1.0,Bb,i,,V,,,,V,False
18626,18626.0,V\\\\,,140.0,1.0,557.0,2/2,18,,1.0,3.0,Bb,i,,V,,,,,True
18627,18627.0,V,,140.0,4.0,560.0,2/2,18,,1.0,1.0,Bb,V,,I,,,,,False
18628,18628.0,V,,141.0,1.0,561.0,2/2,18,,1.0,4.0,Bb,V,,V,,,,,False
